product_id,year_month,total_sold_quantity,total_stock_quantity,avg_buying_price,avg_selling_price,month,quarter,first_purchase_date,last_purchase_date,prev_sold_quantity_1,prev_sold_quantity_2,prev_sold_quantity_3,stock_out
486,2023-09,5,5,87.4,95,9,3,2023-02-07,2023-02-07,0,0,0,0
486,2024-07,12,30,87.4,95,7,3,2023-02-07,2024-06-27,0,0,0,0
60,2023-03,13,77,7.82,9,3,1,2023-01-22,2023-01-22,0,0,0,0
60,2023-04,18,77,7.82,9,4,2,2023-01-22,2023-01-22,0,13,0,0
60,2023-06,6,77,7.82,9,6,2,2023-01-22,2023-01-22,0,0,18,0
60,2023-09,2,77,7.82,9,9,3,2023-01-22,2023-01-22,0,0,0,0
60,2023-11,9,77,7.82,9,11,4,2023-01-22,2023-01-22,0,0,2,0
60,2024-01,1,77,7.82,9,1,1,2023-01-22,2023-01-22,0,0,9,0
60,2024-02,1,77,7.82,9,2,1,2023-01-22,2023-01-22,0,1,0,0
60,2024-03,50,77,7.82,9,3,1,2023-01-22,2023-01-22,0,1,1,0
60,2024-04,10,308,7.82,9,4,2,2023-01-22,2023-01-22,0,50,1,0
60,2024-05,2,154,7.82,9,5,2,2023-01-22,2023-01-22,0,10,50,0
60,2024-06,2,77,7.82,9,6,2,2023-01-22,2023-01-22,0,2,10,0
60,2024-07,19,154,7.82,9,7,3,2023-01-22,2023-01-22,0,2,2,0
60,2024-10,202,154,7.82,9,10,4,2023-01-22,2023-01-22,0,0,0,0
60,2024-11,50,77,7.82,9,11,4,2023-01-22,2023-01-22,0,202,0,0
60,2024-12,12,586,7.82,9,12,4,2023-01-22,2024-12-18,0,50,202,0
381,2023-03,15,9,11.04,12,3,1,2023-02-13,2023-02-13,0,0,0,0
381,2023-05,9,9,11.04,12,5,2,2023-02-13,2023-02-13,0,0,15,0
381,2023-10,16,9,11.04,12,10,4,2023-02-13,2023-02-13,0,0,0,0
381,2024-07,40,58,11.04,12,7,3,2023-02-13,2024-07-18,0,0,0,0
531,2023-03,16,20,15.64,17,3,1,2023-01-26,2023-01-26,0,0,0,0
531,2023-04,1,20,15.64,17,4,2,2023-01-26,2023-01-26,0,16,0,0
531,2023-11,6,20,15.64,17,11,4,2023-01-26,2023-01-26,0,0,0,0
531,2024-10,50,20,15.64,17,10,4,2023-01-26,2023-01-26,0,0,0,0
531,2024-11,150,131,15.64,17,11,4,2023-01-26,2024-11-17,0,50,0,0
177,2023-03,19,19,13.8,15,3,1,2023-02-20,2023-02-20,0,0,0,0
177,2023-04,2,19,13.8,15,4,2,2023-02-20,2023-02-20,0,19,0,0
177,2023-06,20,38,13.8,15,6,2,2023-02-20,2023-02-20,0,0,2,0
177,2023-07,18,19,13.8,15,7,3,2023-02-20,2023-02-20,0,20,0,0
177,2023-11,8,38,13.8,15,11,4,2023-02-20,2023-02-20,0,0,0,0
177,2023-12,26,38,13.8,15,12,4,2023-02-20,2023-02-20,0,8,0,0
177,2024-12,20,127,13.8,15,12,4,2023-02-20,2024-12-11,0,0,0,0
78,2023-03,14,7,41.4,45,3,1,2023-02-09,2023-02-09,0,0,0,0
78,2023-06,5,7,41.4,45,6,2,2023-02-09,2023-02-09,0,0,0,0
78,2023-08,8,7,41.4,45,8,3,2023-02-09,2023-02-09,0,0,5,0
78,2024-01,1,7,41.4,45,1,1,2023-02-09,2023-02-09,0,0,0,0
78,2024-02,1,7,41.4,45,2,1,2023-02-09,2023-02-09,0,1,0,0
78,2024-03,1,7,41.4,45,3,1,2023-02-09,2023-02-09,0,1,1,0
78,2024-04,3,14,41.4,45,4,2,2023-02-09,2023-02-09,0,1,1,0
78,2024-06,10,42,41.4,45,6,2,2023-02-09,2024-06-17,0,0,3,0
585,2023-03,13,11,13.8,15,3,1,2023-01-25,2023-01-25,0,0,0,0
585,2023-05,15,11,13.8,15,5,2,2023-01-25,2023-01-25,0,0,13,0
585,2023-07,19,11,13.8,15,7,3,2023-01-25,2023-01-25,0,0,15,0
585,2023-09,5,22,13.8,15,9,3,2023-01-25,2023-01-25,0,0,19,0
585,2024-04,3,11,13.8,15,4,2,2023-01-25,2023-01-25,0,0,0,0
585,2024-05,2,11,13.8,15,5,2,2023-01-25,2023-01-25,0,3,0,0
585,2024-12,10,71,13.8,15,12,4,2023-01-25,2024-12-20,0,0,0,0
422,2023-03,18,80,5.52,6,3,1,2023-02-11,2023-02-11,0,0,0,0
422,2023-04,14,40,5.52,6,4,2,2023-02-11,2023-02-11,0,18,0,0
422,2023-06,42,120,5.52,6,6,2,2023-02-11,2023-02-11,0,0,14,0
422,2023-08,18,40,5.52,6,8,3,2023-02-11,2023-02-11,0,0,42,0
422,2023-09,17,80,5.52,6,9,3,2023-02-11,2023-02-11,0,18,0,0
422,2023-11,7,40,5.52,6,11,4,2023-02-11,2023-02-11,0,0,17,0
422,2024-02,14,80,5.52,6,2,1,2023-02-11,2023-02-11,0,0,0,0
422,2024-03,12,120,5.52,6,3,1,2023-02-11,2023-02-11,0,14,0,0
422,2024-04,3,40,5.52,6,4,2,2023-02-11,2023-02-11,0,12,14,0
422,2024-05,15,80,5.52,6,5,2,2023-02-11,2023-02-11,0,3,12,0
422,2024-07,15,120,5.52,6,7,3,2023-02-11,2023-02-11,0,0,15,0
422,2024-09,2,40,5.52,6,9,3,2023-02-11,2023-02-11,0,0,15,0
422,2024-10,7,80,5.52,6,10,4,2023-02-11,2023-02-11,0,2,0,0
422,2024-11,8,80,5.52,6,11,4,2023-02-11,2023-02-11,0,7,2,0
422,2024-12,40,261,5.52,6,12,4,2023-02-11,2024-12-16,0,8,7,0
74,2023-03,1,1,9.2,10,3,1,2023-02-08,2023-02-08,0,0,0,0
74,2023-04,1,1,9.2,10,4,2,2023-02-08,2023-02-08,0,1,0,0
74,2024-10,12,6,9.2,10,10,4,2023-02-08,2024-09-27,0,0,0,0
500,2023-03,1,4,37.72,41,3,1,2023-02-01,2023-02-01,0,0,0,0
500,2023-05,5,4,37.72,41,5,2,2023-02-01,2023-02-01,0,0,1,0
500,2023-06,13,4,37.72,41,6,2,2023-02-01,2023-02-01,0,5,0,0
500,2024-10,15,26,37.72,41,10,4,2023-02-01,2024-09-30,0,0,0,0
612,2023-03,1,1,22.08,24,3,1,2023-01-29,2023-01-29,0,0,0,0
612,2023-09,1,1,22.08,24,9,3,2023-01-29,2023-01-29,0,0,0,0
612,2023-11,5,1,22.08,24,11,4,2023-01-29,2023-01-29,0,0,1,0
612,2024-07,1,1,22.08,24,7,3,2023-01-29,2023-01-29,0,0,0,0
612,2024-10,5,10,22.08,24,10,4,2023-01-29,2024-10-21,0,0,0,0
143,2023-03,16,9,6.44,7,3,1,2023-02-07,2023-02-07,0,0,0,0
143,2023-04,3,9,6.44,7,4,2,2023-02-07,2023-02-07,0,16,0,0
143,2023-06,5,9,6.44,7,6,2,2023-02-07,2023-02-07,0,0,3,0
143,2023-12,20,18,6.44,7,12,4,2023-02-07,2023-02-07,0,0,0,0
143,2024-04,1,9,6.44,7,4,2,2023-02-07,2023-02-07,0,0,0,0
143,2024-08,10,59,6.44,7,8,3,2023-02-07,2024-08-17,0,0,0,0
538,2023-03,4,11,9.2,10,3,1,2023-02-11,2023-02-11,0,0,0,0
538,2023-05,5,11,9.2,10,5,2,2023-02-11,2023-02-11,0,0,4,0
538,2023-08,12,11,9.2,10,8,3,2023-02-11,2023-02-11,0,0,0,0
538,2023-09,9,22,9.2,10,9,3,2023-02-11,2023-02-11,0,12,0,0
538,2023-11,18,22,9.2,10,11,4,2023-02-11,2023-02-11,0,0,9,0
538,2024-04,8,11,9.2,10,4,2,2023-02-11,2023-02-11,0,0,0,0
538,2024-10,5,71,9.2,10,10,4,2023-02-11,2024-10-02,0,0,0,0
584,2023-03,4,25,5.52,4,3,1,2023-02-19,2023-02-19,0,0,0,0
584,2023-05,1,25,5.52,4,5,2,2023-02-19,2023-02-19,0,0,4,0
584,2023-07,11,25,5.52,4,7,3,2023-02-19,2023-02-19,0,0,1,0
584,2023-09,22,50,5.52,4,9,3,2023-02-19,2023-02-19,0,0,11,0
584,2023-10,16,25,5.52,4,10,4,2023-02-19,2023-02-19,0,22,0,0
584,2023-11,2,25,5.52,4,11,4,2023-02-19,2023-02-19,0,16,22,0
584,2024-01,14,75,5.52,4,1,1,2023-02-19,2023-02-19,0,0,2,0
584,2024-02,15,25,5.52,4,2,1,2023-02-19,2023-02-19,0,14,0,0
584,2024-04,5,50,5.52,4,4,2,2023-02-19,2023-02-19,0,0,15,0
584,2024-05,14,75,5.52,4,5,2,2023-02-19,2023-02-19,0,5,0,0
584,2024-10,9,50,5.52,4,10,4,2023-02-19,2023-02-19,0,0,0,0
584,2024-12,60,163,5.52,4,12,4,2023-02-19,2024-12-15,0,0,9,0
272,2023-03,12,5,533.6,580,3,1,2023-01-30,2023-01-30,0,0,0,0
272,2023-11,13,5,533.6,580,11,4,2023-01-30,2023-01-30,0,0,0,0
272,2024-01,4,31,533.6,580,1,1,2023-01-30,2024-01-11,0,0,13,0
451,2023-03,1,7,9.2,10,3,1,2023-02-19,2023-02-19,0,0,0,0
451,2023-11,6,14,9.2,10,11,4,2023-02-19,2023-02-19,0,0,0,0
451,2024-05,150,44,9.2,10,5,2,2023-02-19,2024-05-16,0,0,0,0
75,2023-03,2,2,11.96,13,3,1,2023-02-24,2023-02-24,0,0,0,0
75,2023-11,9,2,11.96,13,11,4,2023-02-24,2023-02-24,0,0,0,0
75,2024-10,4,14,11.96,13,10,4,2023-02-24,2024-09-25,0,0,0,0
437,2023-03,2,42,4.6,5,3,1,2023-02-21,2023-02-21,0,0,0,0
437,2023-05,9,42,4.6,5,5,2,2023-02-21,2023-02-21,0,0,2,0
437,2024-09,100,42,4.6,5,9,3,2023-02-21,2023-02-21,0,0,0,0
437,2024-10,500,277,4.6,5,10,4,2023-02-21,2024-10-20,0,100,0,0
600,2023-03,11,6,20.24,22,3,1,2023-02-24,2023-02-24,0,0,0,0
600,2023-09,18,6,20.24,22,9,3,2023-02-24,2023-02-24,0,0,0,0
600,2024-02,4,36,20.24,22,2,1,2023-02-24,2024-01-28,0,0,0,0
41,2023-03,15,66,2.3,2.5,3,1,2023-02-15,2023-02-15,0,0,0,0
41,2023-04,9,66,2.3,2.5,4,2,2023-02-15,2023-02-15,0,15,0,0
41,2023-05,13,264,2.3,2.5,5,2,2023-02-15,2023-02-15,0,9,15,0
41,2023-06,5,66,2.3,2.5,6,2,2023-02-15,2023-02-15,0,13,9,0
41,2023-07,25,132,2.3,2.5,7,3,2023-02-15,2023-02-15,0,5,13,0
41,2023-10,23,132,2.3,2.5,10,4,2023-02-15,2023-02-15,0,0,0,0
41,2023-11,33,198,2.3,2.5,11,4,2023-02-15,2023-02-15,0,23,0,0
41,2023-12,9,66,2.3,2.5,12,4,2023-02-15,2023-02-15,0,33,23,0
41,2024-05,1,66,2.3,2.5,5,2,2023-02-15,2023-02-15,0,0,0,0
41,2024-12,1000,880,2.3,2.5,12,4,2023-02-15,2024-12-16,0,0,0,0
271,2023-03,12,6,18.4,20,3,1,2023-02-19,2023-02-19,0,0,0,0
271,2023-07,12,6,18.4,20,7,3,2023-02-19,2023-02-19,0,0,0,0
271,2024-09,50,80,18.4,20,9,3,2023-02-19,2024-09-20,0,0,0,0
127,2023-03,7,4,16.56,18,3,1,2023-02-18,2023-02-18,0,0,0,0
127,2023-07,1,4,16.56,18,7,3,2023-02-18,2023-02-18,0,0,0,0
127,2023-08,13,4,16.56,18,8,3,2023-02-18,2023-02-18,0,1,0,0
127,2024-01,10,27,16.56,18,1,1,2023-02-18,2024-01-03,0,0,0,0
517,2023-03,3,2,32.2,35,3,1,2023-02-19,2023-02-19,0,0,0,0
517,2023-04,1,2,32.2,35,4,2,2023-02-19,2023-02-19,0,3,0,0
517,2024-05,24,12,32.2,35,5,2,2023-02-19,2024-04-30,0,0,0,0
542,2023-03,9,8,13.8,15,3,1,2023-02-09,2023-02-09,0,0,0,0
542,2023-06,10,16,13.8,15,6,2,2023-02-09,2023-02-09,0,0,0,0
542,2023-07,12,8,13.8,15,7,3,2023-02-09,2023-02-09,0,10,0,0
542,2023-08,9,16,13.8,15,8,3,2023-02-09,2023-02-09,0,12,10,0
542,2023-12,2,8,13.8,15,12,4,2023-02-09,2023-02-09,0,0,0,0
542,2024-08,10,106,13.8,15,8,3,2023-02-09,2024-08-11,0,0,0,0
96,2023-03,1,14,16.38,17.8,3,1,2023-02-10,2023-02-10,0,0,0,0
96,2023-04,14,28,16.38,17.8,4,2,2023-02-10,2023-02-10,0,1,0,0
96,2023-05,18,28,16.38,17.8,5,2,2023-02-10,2023-02-10,0,14,1,0
96,2023-06,11,28,16.38,17.8,6,2,2023-02-10,2023-02-10,0,18,14,0
96,2023-07,6,14,16.38,17.8,7,3,2023-02-10,2023-02-10,0,11,18,0
96,2023-08,13,14,16.38,17.8,8,3,2023-02-10,2023-02-10,0,6,11,0
96,2023-12,2,14,16.38,17.8,12,4,2023-02-10,2023-02-10,0,0,0,0
96,2024-11,25,87,16.38,17.8,11,4,2023-02-10,2024-10-27,0,0,0,0
333,2023-03,1,7,1.84,2,3,1,2023-02-10,2023-02-10,0,0,0,0
333,2023-04,2,7,1.84,2,4,2,2023-02-10,2023-02-10,0,1,0,0
333,2023-05,9,7,1.84,2,5,2,2023-02-10,2023-02-10,0,2,1,0
333,2023-06,1,7,1.84,2,6,2,2023-02-10,2023-02-10,0,9,2,0
333,2023-11,20,21,1.84,2,11,4,2023-02-10,2023-02-10,0,0,0,0
333,2024-10,10,42,1.84,2,10,4,2023-02-10,2024-09-27,0,0,0,0
619,2023-03,14,8,78.2,85,3,1,2023-02-25,2023-02-25,0,0,0,0
619,2023-05,9,8,78.2,85,5,2,2023-02-25,2023-02-25,0,0,14,0
619,2023-12,18,8,78.2,85,12,4,2023-02-25,2023-02-25,0,0,0,0
619,2024-10,10,104,78.2,85,10,4,2023-02-25,2024-09-25,0,0,0,0
440,2023-03,16,21,27.6,30,3,1,2023-02-20,2023-02-20,0,0,0,0
440,2023-07,18,21,27.6,30,7,3,2023-02-20,2023-02-20,0,0,0,0
440,2024-07,50,42,27.6,30,7,3,2023-02-20,2023-02-20,0,0,0,0
440,2024-08,125,140,27.6,30,8,3,2023-02-20,2024-08-20,0,50,0,0
576,2023-03,8,6,32.2,35,3,1,2023-02-20,2023-02-20,0,0,0,0
576,2023-09,1,6,32.2,35,9,3,2023-02-20,2023-02-20,0,0,0,0
576,2024-02,3,6,32.2,35,2,1,2023-02-20,2023-02-20,0,0,0,0
576,2024-09,11,12,32.2,35,9,3,2023-02-20,2023-02-20,0,0,0,0
576,2024-10,5,6,32.2,35,10,4,2023-02-20,2023-02-20,0,11,0,0
576,2024-11,15,37,32.2,35,11,4,2023-02-20,2024-11-08,0,5,11,0
339,2023-03,2,6,18.4,20,3,1,2023-02-02,2023-02-02,0,0,0,0
339,2023-08,17,6,18.4,20,8,3,2023-02-02,2023-02-02,0,0,0,0
339,2023-09,12,6,18.4,20,9,3,2023-02-02,2023-02-02,0,17,0,0
339,2024-07,10,39,18.4,20,7,3,2023-02-02,2024-07-21,0,0,0,0
159,2023-04,14,8,9.2,10,4,2,2023-02-17,2023-02-17,0,0,0,0
159,2023-06,5,8,9.2,10,6,2,2023-02-17,2023-02-17,0,0,14,0
159,2023-09,16,16,9.2,10,9,3,2023-02-17,2023-02-17,0,0,0,0
159,2023-11,1,8,9.2,10,11,4,2023-02-17,2023-02-17,0,0,16,0
159,2024-10,20,96,9.2,10,10,4,2023-02-17,2024-09-29,0,0,0,0
386,2023-04,15,21,1.84,2,4,2,2023-02-18,2023-02-18,0,0,0,0
386,2023-12,15,21,1.84,2,12,4,2023-02-18,2023-02-18,0,0,0,0
386,2024-07,50,42,1.84,2,7,3,2023-02-18,2023-02-18,0,0,0,0
386,2024-08,125,135,1.84,2,8,3,2023-02-18,2024-08-21,0,50,0,0
483,2023-04,6,14,25.76,28,4,2,2023-02-05,2023-02-05,0,0,0,0
483,2023-06,7,14,25.76,28,6,2,2023-02-05,2023-02-05,0,0,6,0
483,2023-07,2,14,25.76,28,7,3,2023-02-05,2023-02-05,0,7,0,0
483,2023-08,15,28,25.76,28,8,3,2023-02-05,2023-02-05,0,2,7,0
483,2024-02,2,14,25.76,28,2,1,2023-02-05,2023-02-05,0,0,0,0
483,2024-03,6,51,25.76,28,3,1,2023-02-05,2024-03-26,0,2,0,0
483,2024-04,200,91,25.76,28,4,2,2023-02-05,2024-04-07,0,6,2,0
388,2023-04,11,9,1.84,2,4,2,2023-02-23,2023-02-23,0,0,0,0
388,2023-05,5,18,1.84,2,5,2,2023-02-23,2023-02-23,0,11,0,0
388,2023-12,25,18,1.84,2,12,4,2023-02-23,2023-02-23,0,0,0,0
388,2024-04,40,59,1.84,2,4,2,2023-02-23,2024-04-12,0,0,0,0
392,2023-04,28,56,0.92,1,4,2,2023-02-23,2023-02-23,0,0,0,0
392,2023-09,16,28,0.92,1,9,3,2023-02-23,2023-02-23,0,0,0,0
392,2023-11,2,28,0.92,1,11,4,2023-02-23,2023-02-23,0,0,16,0
392,2023-12,12,28,0.92,1,12,4,2023-02-23,2023-02-23,0,2,0,0
392,2024-01,7,28,0.92,1,1,1,2023-02-23,2023-02-23,0,12,2,0
392,2024-02,9,28,0.92,1,2,1,2023-02-23,2023-02-23,0,7,12,0
392,2024-03,9,28,0.92,1,3,1,2023-02-23,2023-02-23,0,9,7,0
392,2024-04,6,28,0.92,1,4,2,2023-02-23,2023-02-23,0,9,9,0
392,2024-05,9,56,0.92,1,5,2,2023-02-23,2023-02-23,0,6,9,0
392,2024-07,7,28,0.92,1,7,3,2023-02-23,2023-02-23,0,0,9,0
392,2024-10,13,56,0.92,1,10,4,2023-02-23,2023-02-23,0,0,0,0
392,2024-11,37,239,0.92,1,11,4,2023-02-23,2024-11-28,0,13,0,0
392,2024-12,35,183,0.92,1,12,4,2023-02-23,2024-11-28,0,37,13,0
293,2023-04,18,9,82.34,89.5,4,2,2023-02-16,2023-02-16,0,0,0,0
293,2023-07,7,9,82.34,89.5,7,3,2023-02-16,2023-02-16,0,0,0,0
293,2023-10,19,18,82.34,89.5,10,4,2023-02-16,2023-02-16,0,0,0,0
293,2023-12,1,9,82.34,89.5,12,4,2023-02-16,2023-02-16,0,0,19,0
293,2024-10,20,58,82.34,89.5,10,4,2023-02-16,2024-09-24,0,0,0,0
239,2023-04,8,4,32.2,35,4,2,2023-02-02,2023-02-02,0,0,0,0
239,2023-06,4,4,32.2,35,6,2,2023-02-02,2023-02-02,0,0,8,0
239,2024-03,6,4,32.2,35,3,1,2023-02-02,2023-02-02,0,0,0,0
239,2024-08,20,26,32.2,35,8,3,2023-02-02,2024-08-15,0,0,0,0
222,2023-04,2,4,7.36,8,4,2,2023-02-06,2023-02-06,0,0,0,0
222,2023-06,14,4,7.36,8,6,2,2023-02-06,2023-02-06,0,0,2,0
222,2023-07,3,4,7.36,8,7,3,2023-02-06,2023-02-06,0,14,0,0
222,2024-04,5,24,7.36,8,4,2,2023-02-06,2024-04-17,0,0,0,0
398,2023-04,7,26,0.92,1,4,2,2023-02-07,2023-02-07,0,0,0,0
398,2023-06,9,13,0.92,1,6,2,2023-02-07,2023-02-07,0,0,7,0
398,2023-08,8,13,0.92,1,8,3,2023-02-07,2023-02-07,0,0,9,0
398,2023-10,6,13,0.92,1,10,4,2023-02-07,2023-02-07,0,0,8,0
398,2024-01,5,13,0.92,1,1,1,2023-02-07,2023-02-07,0,0,0,0
398,2024-02,5,13,0.92,1,2,1,2023-02-07,2023-02-07,0,5,0,0
398,2024-03,7,13,0.92,1,3,1,2023-02-07,2023-02-07,0,5,5,0
398,2024-04,5,13,0.92,1,4,2,2023-02-07,2023-02-07,0,7,5,0
398,2024-10,15,26,0.92,1,10,4,2023-02-07,2023-02-07,0,0,0,0
398,2024-12,10,85,0.92,1,12,4,2023-02-07,2024-12-02,0,0,15,0
327,2023-04,1,4,15.64,17,4,2,2023-02-17,2023-02-17,0,0,0,0
327,2023-05,8,4,15.64,17,5,2,2023-02-17,2023-02-17,0,1,0,0
327,2023-09,13,4,15.64,17,9,3,2023-02-17,2023-02-17,0,0,0,0
327,2024-04,5,27,15.64,17,4,2,2023-02-17,2024-04-06,0,0,0,0
379,2023-04,19,15,4.14,4.5,4,2,2023-02-27,2023-02-27,0,0,0,0
379,2023-08,2,15,4.14,4.5,8,3,2023-02-27,2023-02-27,0,0,0,0
379,2023-09,7,15,4.14,4.5,9,3,2023-02-27,2023-02-27,0,2,0,0
379,2023-10,1,15,4.14,4.5,10,4,2023-02-27,2023-02-27,0,7,2,0
379,2023-11,48,45,4.14,4.5,11,4,2023-02-27,2023-02-27,0,1,7,0
379,2024-04,10,102,4.14,4.5,4,2,2023-02-27,2024-04-03,0,0,0,0
48,2023-04,17,10,59.79,64.99,4,2,2023-02-24,2023-02-24,0,0,0,0
48,2023-06,17,10,59.79,64.99,6,2,2023-02-24,2023-02-24,0,0,17,0
48,2023-11,19,10,59.79,64.99,11,4,2023-02-24,2023-02-24,0,0,0,0
48,2024-09,5,65,59.79,64.99,9,3,2023-02-24,2024-08-27,0,0,0,0
130,2023-04,3,13,23,25,4,2,2023-02-09,2023-02-09,0,0,0,0
130,2023-05,15,13,23,25,5,2,2023-02-09,2023-02-09,0,3,0,0
130,2023-07,23,26,23,25,7,3,2023-02-09,2023-02-09,0,0,15,0
130,2023-09,19,13,23,25,9,3,2023-02-09,2023-02-09,0,0,23,0
130,2024-04,35,166,23,25,4,2,2023-02-09,2024-04-12,0,0,0,0
602,2023-04,12,4,23,25,4,2,2023-02-20,2023-02-20,0,0,0,0
602,2023-07,11,4,23,25,7,3,2023-02-20,2023-02-20,0,0,0,0
602,2024-05,4,28,23,25,5,2,2023-02-20,2024-05-09,0,0,0,0
150,2023-04,15,5,15.64,17,4,2,2023-03-01,2023-03-01,0,0,0,0
150,2023-08,5,5,15.64,17,8,3,2023-03-01,2023-03-01,0,0,0,0
150,2024-10,24,31,15.64,17,10,4,2023-03-01,2024-09-26,0,0,0,0
47,2023-04,1,13,11.04,12,4,2,2023-02-24,2023-02-24,0,0,0,0
47,2023-05,24,26,11.04,12,5,2,2023-02-24,2023-02-24,0,1,0,0
47,2023-07,21,26,11.04,12,7,3,2023-02-24,2023-02-24,0,0,24,0
47,2023-08,12,13,11.04,12,8,3,2023-02-24,2023-02-24,0,21,0,0
47,2023-11,8,13,11.04,12,11,4,2023-02-24,2023-02-24,0,0,0,0
47,2024-03,5,84,11.04,12,3,1,2023-02-24,2024-03-11,0,0,0,0
471,2023-04,5,6,78.2,85,4,2,2023-02-17,2023-02-17,0,0,0,0
471,2023-08,11,6,78.2,85,8,3,2023-02-17,2023-02-17,0,0,0,0
471,2024-09,10,12,78.2,85,9,3,2023-02-17,2023-02-17,0,0,0,0
471,2024-10,25,37,78.2,85,10,4,2023-02-17,2024-10-05,0,10,0,0
587,2023-04,3,18,7.36,8,4,2,2023-02-15,2023-02-15,0,0,0,0
587,2023-05,14,18,7.36,8,5,2,2023-02-15,2023-02-15,0,3,0,0
587,2023-08,11,18,7.36,8,8,3,2023-02-15,2023-02-15,0,0,0,0
587,2023-10,4,18,7.36,8,10,4,2023-02-15,2023-02-15,0,0,11,0
587,2023-12,6,18,7.36,8,12,4,2023-02-15,2023-02-15,0,0,4,0
587,2024-01,1,18,7.36,8,1,1,2023-02-15,2023-02-15,0,6,0,0
587,2024-02,6,18,7.36,8,2,1,2023-02-15,2023-02-15,0,1,6,0
587,2024-03,15,54,7.36,8,3,1,2023-02-15,2023-02-15,0,6,1,0
587,2024-06,11,54,7.36,8,6,2,2023-02-15,2023-02-15,0,0,0,0
587,2024-09,10,18,7.36,8,9,3,2023-02-15,2023-02-15,0,0,0,0
587,2024-10,1,18,7.36,8,10,4,2023-02-15,2023-02-15,0,10,0,0
587,2024-11,37,138,7.36,8,11,4,2023-02-15,2024-11-25,0,1,10,0
587,2024-12,15,120,7.36,8,12,4,2023-02-15,2024-11-25,0,37,1,0
480,2023-04,18,22,55.2,60,4,2,2023-02-17,2023-02-17,0,0,0,0
480,2023-07,2,22,55.2,60,7,3,2023-02-17,2023-02-17,0,0,0,0
480,2024-09,60,44,55.2,60,9,3,2023-02-17,2023-02-17,0,0,0,0
480,2024-10,150,142,55.2,60,10,4,2023-02-17,2024-10-12,0,60,0,0
567,2023-04,2,1,36.8,40,4,2,2023-03-01,2023-03-01,0,0,0,0
567,2023-10,6,1,36.8,40,10,4,2023-03-01,2023-03-01,0,0,0,0
567,2024-10,4,10,36.8,40,10,4,2023-03-01,2024-10-02,0,0,0,0
111,2023-04,14,8,23,25,4,2,2023-02-21,2023-02-21,0,0,0,0
111,2023-06,26,16,23,25,6,2,2023-02-21,2023-02-21,0,0,14,0
111,2024-06,5,49,23,25,6,2,2023-02-21,2024-05-27,0,0,0,0
304,2023-04,23,30,18.4,18,4,2,2023-03-09,2023-03-09,0,0,0,0
304,2023-06,35,30,18.4,18,6,2,2023-03-09,2023-03-09,0,0,23,0
304,2023-09,1,15,18.4,18,9,3,2023-03-09,2023-03-09,0,0,0,0
304,2023-10,1,15,18.4,18,10,4,2023-03-09,2023-03-09,0,1,0,0
304,2023-11,12,15,18.4,18,11,4,2023-03-09,2023-03-09,0,1,1,0
304,2024-07,1,15,18.4,18,7,3,2023-03-09,2023-03-09,0,0,0,0
304,2024-08,13,255,18.4,18,8,3,2023-03-09,2024-08-18,0,1,0,0
361,2023-04,7,7,41.4,45,4,2,2023-02-21,2023-02-21,0,0,0,0
361,2023-06,1,7,41.4,45,6,2,2023-02-21,2023-02-21,0,0,7,0
361,2023-09,4,7,41.4,45,9,3,2023-02-21,2023-02-21,0,0,0,0
361,2023-11,26,14,41.4,45,11,4,2023-02-21,2023-02-21,0,0,4,0
361,2024-08,5,46,41.4,45,8,3,2023-02-21,2024-08-19,0,0,0,0
238,2023-04,1,7,13.8,15,4,2,2023-02-19,2023-02-19,0,0,0,0
238,2023-08,19,7,13.8,15,8,3,2023-02-19,2023-02-19,0,0,0,0
238,2024-02,6,7,13.8,15,2,1,2023-02-19,2023-02-19,0,0,0,0
238,2024-04,1,7,13.8,15,4,2,2023-02-19,2023-02-19,0,0,6,0
238,2024-12,60,92,13.8,15,12,4,2023-02-19,2024-12-13,0,0,0,0
33,2023-04,1,12,0.92,1,4,2,2023-02-16,2023-02-16,0,0,0,0
33,2023-05,19,36,0.92,1,5,2,2023-02-16,2023-02-16,0,1,0,0
33,2023-07,25,36,0.92,1,7,3,2023-02-16,2023-02-16,0,0,19,0
33,2024-01,80,77,0.92,1,1,1,2023-02-16,2024-01-16,0,0,0,0
244,2023-04,12,65,2.76,3,4,2,2023-03-01,2023-03-01,0,0,0,0
244,2023-08,6,65,2.76,3,8,3,2023-03-01,2023-03-01,0,0,0,0
244,2023-11,11,65,2.76,3,11,4,2023-03-01,2023-03-01,0,0,0,0
244,2024-10,1500,435,2.76,3,10,4,2023-03-01,2024-09-19,0,0,0,0
544,2023-04,23,28,4.6,5,4,2,2023-02-25,2023-02-25,0,0,0,0
544,2023-07,18,14,4.6,5,7,3,2023-02-25,2023-02-25,0,0,0,0
544,2023-10,18,28,4.6,5,10,4,2023-02-25,2023-02-25,0,0,0,0
544,2024-03,6,14,4.6,5,3,1,2023-02-25,2023-02-25,0,0,0,0
544,2024-05,4,14,4.6,5,5,2,2023-02-25,2023-02-25,0,0,6,0
544,2024-06,3,14,4.6,5,6,2,2023-02-25,2023-02-25,0,4,0,0
544,2024-10,5,92,4.6,5,10,4,2023-02-25,2024-09-29,0,0,0,0
547,2023-04,19,20,4.6,5,4,2,2023-02-11,2023-02-11,0,0,0,0
547,2023-05,12,10,4.6,5,5,2,2023-02-11,2023-02-11,0,19,0,0
