selling_date,product_id,sold_quantity,selling_price,category_id,branch_id,month,weekday,moving_avg_7d,moving_avg_30d
2024-07-05,530,6,4.00,2,1,7,6,6.00,5.50
2024-07-06,45,4,2.00,2,1,7,7,4.00,4.00
2024-07-06,459,2,1.00,10,1,7,7,2.00,8.00
2024-07-06,414,2,2.00,7,1,7,7,2.00,2.00
2024-07-06,521,2,2.00,2,1,7,7,2.00,2.00
2024-07-06,634,2,6.00,5,1,7,7,2.00,2.00
2024-07-06,194,3,6.00,7,1,7,7,3.00,2.00
2024-07-06,163,3,20.00,7,1,7,7,3.00,5.50
2024-07-07,426,3,95.00,7,1,7,1,2.00,2.00
2024-07-07,129,2,1.00,7,1,7,1,2.00,2.00
2024-07-07,426,1,95.00,7,1,7,1,2.00,2.00
2024-07-07,375,3,18.00,7,1,7,1,3.00,3.00
2024-07-08,321,3,4.00,7,1,7,2,3.00,3.00
2024-07-08,460,25,3.00,10,1,7,2,25.00,25.00
2024-07-08,161,3,1.50,7,1,7,2,3.00,3.00
2024-07-08,164,4,3.00,7,1,7,2,4.00,4.00
2024-07-08,171,4,9.00,7,1,7,2,4.00,4.00
2024-07-08,529,5,12.50,2,1,7,2,5.00,5.00
2024-07-08,230,5,10.00,10,1,7,2,5.00,5.00
2024-07-08,408,3,45.00,9,1,7,2,3.00,3.00
2024-07-08,409,3,20.00,9,1,7,2,3.00,3.00
2024-07-08,410,1,100.00,9,1,7,2,1.00,1.00
2024-07-08,411,3,30.00,9,1,7,2,3.00,3.00
2024-07-08,447,2,2.00,7,1,7,2,2.00,2.00
2024-07-08,475,2,16.00,8,1,7,2,2.00,2.00
2024-07-08,475,2,22.00,8,1,7,2,2.00,2.00
2024-07-08,486,3,95.00,8,1,7,2,3.00,3.00
2024-07-08,491,1,35.00,8,1,7,2,1.00,1.00
2024-07-08,573,2,30.00,2,1,7,2,2.00,2.00
2024-07-08,572,3,5.00,2,1,7,2,3.00,3.00
2024-07-08,572,3,3.50,2,1,7,2,3.00,3.00
2024-07-08,575,3,4.00,2,1,7,2,3.00,3.00
2024-07-08,599,2,55.00,5,1,7,2,2.00,2.00
2024-07-08,640,3,125.00,5,1,7,2,3.00,3.00
2024-07-08,646,2,9.00,5,1,7,2,2.00,2.00
2024-07-08,645,6,30.00,5,1,7,2,6.00,6.00
2024-07-08,11,2,250.00,2,1,7,2,2.00,2.00
2024-07-08,86,30,25.00,7,1,7,2,30.00,30.00
2024-07-08,217,4,695.00,2,1,7,2,4.00,4.00
2024-07-08,484,4,1050.00,8,1,7,2,4.00,4.00
2024-07-08,558,4,355.00,2,1,7,2,4.00,4.00
2024-07-08,206,1,35.00,2,1,7,2,1.00,1.00
2024-07-08,422,4,6.00,7,1,7,2,4.00,4.00
2024-07-09,203,1,20.00,2,1,7,3,1.00,1.50
2024-07-09,194,8,6.00,7,1,7,3,5.50,4.00
2024-07-09,17,2,5.00,2,1,7,3,2.00,1.50
2024-07-10,77,1,35.00,2,1,7,4,1.00,1.00
2024-07-10,203,2,20.00,2,1,7,4,1.50,1.60
2024-07-10,197,3,29.00,7,1,7,4,3.00,3.00
2024-07-10,174,2,15.00,7,1,7,4,2.00,2.00
2024-07-10,422,7,6.00,7,1,7,4,5.50,5.00
2024-07-11,149,1,210.00,7,1,7,5,1.00,1.00
2024-07-11,147,1,490.00,7,1,7,5,1.00,1.00
2024-07-11,344,2,420.00,7,1,7,5,2.00,2.00
2024-07-11,343,1,300.00,7,1,7,5,1.00,1.00
2024-07-11,345,4,195.00,7,1,7,5,4.00,2.50
2024-07-11,620,1,1950.00,5,1,7,5,1.00,1.00
2024-07-11,625,6,700.00,5,1,7,5,3.50,3.50
2024-07-11,622,6,600.00,5,1,7,5,6.00,6.00
2024-07-11,625,1,850.00,5,1,7,5,3.50,3.50
2024-07-11,626,5,485.00,5,1,7,5,5.00,5.00
2024-07-11,590,4,50.00,5,1,7,5,4.00,4.00
2024-07-11,214,1,45.00,7,1,7,5,1.00,1.00
2024-07-12,196,2,18.00,7,1,7,6,2.00,2.00
2024-07-13,63,4,5.50,2,1,7,7,4.00,4.00
2024-07-13,286,5,2.00,2,1,7,7,5.00,5.00
2024-07-13,360,1,6.00,7,1,7,7,1.00,1.00
2024-07-13,429,2,10.00,7,1,7,7,2.00,2.00
2024-07-13,187,2,5.00,7,1,7,7,2.00,2.00
2024-07-13,284,2,1.50,2,1,7,7,2.00,1.50
2024-07-13,135,1,25.00,7,1,7,7,1.00,1.00
2024-07-13,303,1,60.00,10,1,7,7,1.00,1.00
2024-07-13,280,1,25.00,2,1,7,7,1.00,1.00
2024-07-13,186,5,2.50,7,1,7,7,5.00,5.00
2024-07-14,428,4,7.00,7,1,7,1,4.00,4.00
2024-07-14,335,1,4.00,7,1,7,1,1.00,1.00
2024-07-14,582,5,5.00,7,1,7,1,5.00,5.00
2024-07-14,72,2,45.00,2,1,7,1,2.00,2.00
2024-07-14,284,2,1.50,2,1,7,1,2.00,1.67
2024-07-16,604,1,32.00,5,1,7,3,1.00,1.00
2024-07-16,530,2,4.00,2,1,7,3,2.00,5.00
2024-07-16,191,2,70.00,7,1,7,3,2.00,1.50
2024-07-16,590,2,50.00,5,1,7,3,3.00,3.00
2024-07-17,530,3,4.00,2,1,7,4,2.50,5.00
2024-07-18,194,10,6.00,7,1,7,5,10.00,5.50
2024-07-19,335,2,4.00,7,1,7,6,1.50,1.50
2024-07-20,19,31,15.00,2,1,7,7,31.00,31.00
2024-07-20,60,18,11.00,2,1,7,7,18.00,9.50
2024-07-20,104,6,60.00,8,1,7,7,6.00,6.00
2024-07-20,235,1,75.00,10,1,7,7,1.00,1.00
2024-07-20,645,9,22.50,5,1,7,7,14.50,11.67
2024-07-20,645,20,22.50,5,1,7,7,14.50,11.67
2024-07-20,399,1,45.00,7,1,7,7,1.00,1.00
2024-07-20,540,4,5.00,2,1,7,7,4.00,4.00
2024-07-20,615,25,385.00,5,1,7,7,25.00,25.00
2024-07-20,626,1,750.00,5,1,7,7,1.00,3.00
2024-07-20,594,4,100.00,5,1,7,7,4.00,4.00
2024-07-20,624,20,750.00,5,1,7,7,20.00,20.00
2024-07-20,646,18,23.00,5,1,7,7,18.00,10.00
2024-07-20,649,18,26.00,5,1,7,7,18.00,6.67
2024-07-20,63,1,5.00,2,1,7,7,2.50,2.50
2024-07-20,319,1,5.00,7,1,7,7,1.00,1.00
2024-07-20,251,1,100.00,3,1,7,7,1.00,1.00
2024-07-20,286,1,1.00,2,1,7,7,3.00,3.00
2024-07-20,541,1,10.00,2,1,7,7,1.00,1.00
2024-07-20,634,1,8.00,5,1,7,7,1.00,1.50
2024-07-20,284,2,1.50,2,1,7,7,2.00,1.75
2024-07-21,194,5,6.00,7,1,7,1,7.50,5.40
2024-07-22,98,1,95.00,9,1,7,2,1.00,1.00
2024-07-22,69,6,15.00,2,1,7,2,6.00,6.00
2024-07-22,57,1,45.00,2,1,7,2,1.00,1.00
2024-07-22,317,20,2.00,7,1,7,2,20.00,20.00
2024-07-22,176,1,20.00,7,1,7,2,1.00,1.00
2024-07-22,258,1,950.00,3,1,7,2,1.00,1.00
2024-07-22,288,5,8.00,2,1,7,2,5.00,5.00
2024-07-22,299,1,40.00,10,1,7,2,1.00,1.00
2024-07-22,383,1,45.00,7,1,7,2,1.00,1.00
2024-07-22,496,7,21.00,8,1,7,2,7.00,7.00
2024-07-22,581,35,1.60,7,1,7,2,42.50,42.50
2024-07-22,588,1,10.00,7,1,7,2,1.00,1.00
2024-07-22,581,50,2.10,7,1,7,2,42.50,42.50
2024-07-22,592,2,85.00,5,1,7,2,2.00,2.00
2024-07-22,136,1,45.00,7,1,7,2,1.00,1.00
2024-07-22,425,1,55.00,7,1,7,2,1.00,1.00
2024-07-23,156,170,3.00,7,1,7,3,170.00,170.00
2024-07-23,154,10,4.00,7,1,7,3,10.00,10.00
2024-07-23,152,425,2.00,7,1,7,3,425.00,425.00
2024-07-23,153,50,2.00,7,1,7,3,50.00,50.00
2024-07-23,122,10,2.00,7,1,7,3,10.00,10.00
2024-07-23,155,245,7.00,7,1,7,3,245.00,245.00
2024-07-23,123,10,7.00,7,1,7,3,10.00,10.00
2024-07-23,212,65,6.00,2,1,7,3,65.00,65.00
2024-07-23,211,10,4.00,2,1,7,3,10.00,10.00
2024-07-23,209,100,1.00,2,1,7,3,100.00,100.00
2024-07-23,210,15,2.00,2,1,7,3,15.00,15.00
2024-07-23,356,10,1.00,7,1,7,3,10.00,10.00
2024-07-23,354,40,5.00,7,1,7,3,40.00,40.00
2024-07-23,355,35,2.00,7,1,7,3,35.00,35.00
2024-07-23,385,15,1.00,7,1,7,3,15.00,15.00
2024-07-23,386,25,2.00,7,1,7,3,25.00,25.00
2024-07-23,387,50,3.00,7,1,7,3,50.00,50.00
2024-07-23,440,25,30.00,7,1,7,3,25.00,25.00
2024-07-23,435,50,63.00,7,1,7,3,50.00,50.00
2024-07-23,441,20,4.00,7,1,7,3,20.00,20.00
2024-07-23,438,20,2.00,7,1,7,3,20.00,20.00
2024-07-23,439,15,3.00,7,1,7,3,15.00,15.00
2024-07-23,442,60,8.00,7,1,7,3,60.00,60.00
2024-07-23,468,20,27.00,8,1,7,3,20.00,20.00
2024-07-23,470,100,61.00,8,1,7,3,100.00,100.00
2024-07-23,467,165,17.50,8,1,7,3,165.00,165.00
2024-07-23,469,18,43.00,8,1,7,3,18.00,18.00
2024-07-23,570,120,6.00,2,1,7,3,120.00,120.00
2024-07-23,565,270,5.40,2,1,7,3,270.00,270.00
2024-07-23,568,5,7.00,2,1,7,3,5.00,5.00
2024-07-23,630,50,44.00,5,1,7,3,50.00,50.00
2024-07-23,631,10,63.00,5,1,7,3,10.00,10.00
2024-07-23,632,45,181.00,5,1,7,3,45.00,45.00
2024-07-23,18,21,8.00,2,1,7,3,21.00,21.00
2024-07-23,28,20,20.00,2,1,7,3,20.00,20.00
2024-07-23,69,8,15.00,2,1,7,3,7.00,7.00
2024-07-23,382,14,15.00,7,1,7,3,14.00,14.00
2024-07-23,394,20,2.00,7,1,7,3,20.00,20.00
2024-07-23,455,1,24.00,7,1,7,3,1.00,1.00
2024-07-23,545,12,1.50,2,1,7,3,12.00,12.00
2024-07-23,163,3,20.00,7,1,7,3,3.00,3.00
2024-07-24,97,1,555.00,9,1,7,4,1.00,1.00
2024-07-24,530,15,4.00,2,1,7,4,9.00,7.00
2024-07-24,392,7,1.00,7,1,7,4,7.00,7.00
2024-07-24,601,1,35.00,5,1,7,4,1.00,1.00
2024-07-24,16,1,5.00,2,1,7,4,1.00,1.00
2024-07-24,141,250,1.00,7,1,7,4,250.00,150.00
2024-07-24,30,1,165.00,2,1,7,4,1.00,1.50
2024-07-25,5,1,45.00,2,1,7,5,1.00,1.00
2024-07-25,657,1,20.00,5,1,7,5,1.00,1.00
2024-07-25,337,1,6.00,7,1,7,5,1.00,1.00
2024-07-25,196,2,18.00,7,1,7,5,2.00,2.00
2024-07-25,426,2,95.00,7,1,7,5,2.00,2.00
2024-07-25,203,1,20.00,2,1,7,5,1.00,1.25
2024-07-25,129,2,1.00,7,1,7,5,2.00,2.00
2024-07-26,166,6,5.00,7,1,7,6,6.00,6.00
2024-07-26,548,3,8.00,2,1,7,6,3.00,3.00
2024-07-26,186,1,2.50,7,1,7,6,1.00,3.00
2024-07-26,72,4,45.00,2,1,7,6,4.00,3.00
2024-07-27,444,1,4.00,7,1,7,7,1.00,1.00
2024-07-27,612,1,22.00,5,1,7,7,1.00,1.00
2024-07-27,634,3,10.00,5,1,7,7,2.00,2.00
2024-07-27,67,8,12.00,2,1,7,7,8.00,4.50
2024-07-27,132,2,65.00,7,1,7,7,2.00,2.00
2024-07-27,179,8,8.00,7,1,7,7,8.00,8.00
2024-07-27,215,3,45.00,7,1,7,7,3.00,3.00
2024-07-27,227,1,350.00,4,1,7,7,1.00,1.00
2024-07-27,234,1,25.00,10,1,7,7,1.00,1.00
2024-07-27,255,3,300.00,3,1,7,7,3.00,3.00
2024-07-27,331,2,15.00,7,1,7,7,2.00,2.00
2024-07-27,332,1,50.00,7,1,7,7,1.00,1.00
2024-07-27,336,8,6.00,7,1,7,7,8.00,8.00
2024-07-27,339,2,20.00,7,1,7,7,2.00,2.00
2024-07-27,381,8,12.00,7,1,7,7,8.00,8.00
2024-07-27,399,1,20.00,7,1,7,7,1.00,1.00
2024-07-27,405,1,15.00,7,1,7,7,1.00,1.00
2024-07-27,454,3,10.00,7,1,7,7,3.00,3.00
2024-07-27,452,1,32.00,7,1,7,7,1.00,1.00
2024-07-27,459,20,1.00,10,1,7,7,20.00,8.00
2024-07-27,507,7,85.00,8,1,7,7,7.00,7.00
2024-07-27,509,1,165.00,8,1,7,7,1.00,1.00
2024-07-27,514,40,35.00,8,1,7,7,40.00,40.00
2024-07-27,569,2,40.00,2,1,7,7,2.00,2.00
2024-07-27,574,2,65.00,2,1,7,7,2.00,2.00
2024-07-27,577,4,14.00,7,1,7,7,4.00,2.50
2024-07-27,586,1,15.00,7,1,7,7,1.00,1.00
2024-07-27,597,1,350.00,5,1,7,7,1.00,1.00
2024-07-27,636,8,25.00,5,1,7,7,8.00,8.00
2024-07-27,639,1,85.00,5,1,7,7,1.00,1.00
2024-07-27,194,6,6.00,7,1,7,7,5.50,6.40
2024-07-27,135,3,25.00,7,1,7,7,3.00,2.00
2024-07-28,549,5,30.00,2,1,7,1,5.00,5.00
2024-07-28,72,3,45.00,2,1,7,1,3.50,3.00
2024-07-28,428,6,7.00,7,1,7,1,6.00,5.00
2024-07-28,194,20,6.00,7,1,7,1,10.33,8.67
2024-07-29,49,13,2.50,2,1,7,2,7.50,7.50
2024-07-29,49,2,2.50,2,1,7,2,7.50,7.50
2024-07-29,197,2,29.00,7,1,7,2,2.00,2.50
2024-07-31,22,2,12.00,2,1,7,4,2.00,2.00
2024-07-31,656,2,15.00,5,1,7,4,2.00,2.00
2024-07-31,156,170,3.00,7,1,7,4,170.00,170.00
2024-07-31,154,10,4.00,7,1,7,4,10.00,10.00
2024-07-31,152,425,2.00,7,1,7,4,425.00,425.00
2024-07-31,153,50,2.00,7,1,7,4,50.00,50.00
2024-07-31,122,10,2.00,7,1,7,4,10.00,10.00
2024-07-31,155,245,7.00,7,1,7,4,245.00,245.00
2024-07-31,124,10,7.00,7,1,7,4,10.00,10.00
2024-07-31,212,65,6.00,2,1,7,4,65.00,65.00
2024-07-31,211,10,4.00,2,1,7,4,10.00,10.00
2024-07-31,209,100,1.00,2,1,7,4,100.00,100.00
2024-07-31,210,15,2.00,2,1,7,4,15.00,15.00
2024-07-31,356,10,1.00,7,1,7,4,10.00,10.00
2024-07-31,354,40,5.00,7,1,7,4,40.00,40.00
2024-07-31,355,35,2.00,7,1,7,4,35.00,35.00
2024-07-31,385,15,1.00,7,1,7,4,15.00,15.00
2024-07-31,386,25,2.00,7,1,7,4,25.00,25.00
2024-07-31,387,50,3.00,7,1,7,4,50.00,50.00
2024-07-31,440,25,30.00,7,1,7,4,25.00,25.00
2024-07-31,435,50,63.00,7,1,7,4,50.00,50.00
2024-07-31,441,20,4.00,7,1,7,4,20.00,20.00
2024-07-31,438,20,2.00,7,1,7,4,20.00,20.00
2024-07-31,439,15,3.00,7,1,7,4,15.00,15.00
2024-07-31,442,60,8.00,7,1,7,4,60.00,60.00
2024-07-31,468,20,27.00,8,1,7,4,20.00,20.00
2024-07-31,470,100,61.00,8,1,7,4,100.00,100.00
2024-07-31,467,165,17.50,8,1,7,4,165.00,165.00
2024-07-31,469,15,43.00,8,1,7,4,15.00,16.50
2024-07-31,570,120,6.00,2,1,7,4,120.00,120.00
2024-07-31,565,270,6.00,2,1,7,4,270.00,270.00
2024-07-31,568,5,7.00,2,1,7,4,5.00,5.00
2024-07-31,630,50,44.00,5,1,7,4,50.00,50.00
2024-07-31,631,10,63.00,5,1,7,4,10.00,10.00
2024-07-31,632,45,181.00,5,1,7,4,45.00,45.00
2024-07-31,245,20,5.00,3,1,7,4,20.00,20.00
2024-07-31,401,5,4.00,7,1,7,4,5.00,5.00
2024-07-31,403,3,5.00,7,1,7,4,3.00,3.00
2024-08-01,186,2,2.50,7,1,8,5,1.50,2.67
2024-08-02,72,3,45.00,2,1,8,6,3.33,3.00
2024-08-02,163,2,20.00,7,1,8,6,2.00,2.67
2024-08-02,378,3,30.00,7,1,8,6,3.00,3.00
2024-08-02,196,2,18.00,7,1,8,6,2.00,2.00
2024-08-03,195,5,7.50,7,1,8,7,5.00,5.00
2024-08-04,16,2,5.00,2,1,8,1,2.00,1.50
2024-08-05,58,1,90.00,2,1,8,2,1.00,1.00
2024-08-05,119,1,30.00,7,1,8,2,1.00,1.00
2024-08-06,401,3,4.00,7,1,8,3,4.00,4.00
2024-08-08,303,1,60.00,10,1,8,5,1.00,1.00
2024-08-08,213,1,60.00,7,1,8,5,1.00,1.00
2024-08-08,282,2,5.00,2,1,8,5,2.00,2.00
2024-08-09,194,1,6.00,7,1,8,6,1.00,8.40
2024-08-09,148,1,180.00,7,1,8,6,1.00,1.00
2024-08-10,187,1,10.00,7,1,8,7,1.00,1.33
2024-08-10,380,1,6.00,7,1,8,7,1.00,1.00
2024-08-10,187,1,14.00,7,1,8,7,1.00,1.33
2024-08-10,163,1,20.00,7,1,8,7,1.00,2.00
2024-08-10,530,5,4.00,2,1,8,7,5.00,6.25
2024-08-12,556,2,65.00,2,1,8,2,2.00,2.00
2024-08-12,351,3,28.00,7,1,8,2,3.00,3.00
2024-08-13,51,5,4.00,2,1,8,3,5.00,5.00
2024-08-13,270,1,120.00,7,1,8,3,1.00,1.00
2024-08-13,191,1,70.00,7,1,8,3,1.00,1.50
2024-08-14,548,2,8.00,2,1,8,4,2.00,2.50
2024-08-15,461,20,1.00,10,1,8,5,20.00,20.00
2024-08-15,610,1,40.00,5,1,8,5,1.00,1.00
2024-08-15,205,2,30.00,2,1,8,5,2.00,2.00
2024-08-15,659,2,45.00,5,1,8,5,2.00,2.00
2024-08-15,251,1,110.00,3,1,8,5,1.00,1.00
2024-08-15,569,1,10.50,2,1,8,5,1.00,1.50
2024-08-16,459,3,2.00,10,1,8,6,3.00,8.67
2024-08-16,304,1,20.00,10,1,8,6,1.00,1.00
2024-08-16,362,1,14.00,7,1,8,6,1.00,1.00
2024-08-16,542,1,15.00,2,1,8,6,1.00,1.00
2024-08-16,573,1,20.00,2,1,8,6,1.00,1.00
2024-08-16,459,3,2.00,10,1,8,6,3.00,8.67
2024-08-16,304,1,20.00,10,1,8,6,1.00,1.00
2024-08-16,362,1,17.00,7,1,8,6,1.00,1.00
2024-08-16,542,1,15.00,2,1,8,6,1.00,1.00
2024-08-16,573,1,20.00,2,1,8,6,1.00,1.00
2024-08-16,582,1,5.00,7,1,8,6,1.00,1.00
2024-08-16,260,1,180.00,3,1,8,6,1.00,1.00
2024-08-17,251,1,110.00,3,1,8,7,1.00,1.00
2024-08-17,63,3,5.50,2,1,8,7,2.50,2.00
2024-08-17,187,3,7.00,7,1,8,7,3.83,3.83
2024-08-17,286,5,2.00,2,1,8,7,3.00,2.33
2024-08-17,187,2,10.00,7,1,8,7,3.83,3.83
2024-08-17,461,2,1.00,10,1,8,7,11.00,11.00
2024-08-17,187,6,4.00,7,1,8,7,3.83,3.83
2024-08-17,634,1,10.00,5,1,8,7,1.50,1.75
2024-08-17,13,3,12.00,2,1,8,7,3.00,3.00
2024-08-17,12,1,4.00,2,1,8,7,1.00,1.00
2024-08-17,63,2,5.50,2,1,8,7,2.50,2.00
2024-08-17,100,1,20.00,9,1,8,7,1.00,1.00
2024-08-17,188,1,22.00,7,1,8,7,1.50,1.50
2024-08-17,195,1,20.00,7,1,8,7,1.00,3.00
2024-08-17,237,1,30.00,10,1,8,7,1.00,1.00
2024-08-17,106,1,110.00,7,1,8,7,1.00,1.00
2024-08-17,254,5,340.00,3,1,8,7,5.00,5.00
2024-08-17,286,1,2.00,2,1,8,7,3.00,2.33
2024-08-17,312,1,3.00,7,1,8,7,1.00,1.00
2024-08-17,462,4,5.00,10,1,8,7,4.00,4.00
2024-08-17,187,10,10.00,7,1,8,7,3.83,3.83
2024-08-17,188,2,15.00,7,1,8,7,1.50,1.50
2024-08-17,610,1,40.00,5,1,8,7,1.00,1.00
2024-08-17,634,2,14.00,5,1,8,7,1.50,1.75
2024-08-17,49,5,2.50,2,1,8,7,5.00,6.67
2024-08-18,346,1,80.00,7,1,8,1,1.00,1.00
2024-08-18,391,1,6.00,7,1,8,1,1.00,1.00
2024-08-19,102,1,15.00,8,1,8,2,1.00,1.00
2024-08-20,63,5,5.50,2,1,8,3,3.33,3.33
2024-08-20,286,4,2.50,2,1,8,3,3.33,3.33
2024-08-20,319,2,2.00,7,1,8,3,2.00,2.00
2024-08-20,187,3,14.00,7,1,8,3,4.33,3.50
2024-08-20,461,5,2.00,10,1,8,3,9.00,9.00
2024-08-20,187,2,5.00,7,1,8,3,4.33,3.50
2024-08-20,543,1,10.00,2,1,8,3,1.00,1.00
2024-08-20,634,3,14.00,5,1,8,3,2.00,2.25
2024-08-20,194,5,6.00,7,1,8,3,5.00,7.40
2024-08-22,249,1,1550.00,3,1,8,5,1.00,1.00
2024-08-22,459,4,1.00,10,1,8,5,3.33,7.50
2024-08-22,143,2,7.00,7,1,8,5,2.00,2.00
2024-08-22,275,3,9.00,2,1,8,5,3.00,3.00
2024-08-22,286,3,8.00,2,1,8,5,3.25,3.25
2024-08-22,415,2,10.00,7,1,8,5,2.00,2.00
2024-08-22,571,1,7.00,2,1,8,5,1.00,1.00
2024-08-22,260,1,180.00,3,1,8,5,1.00,1.00
2024-08-22,406,1,18.00,7,1,8,5,1.00,1.00
2024-08-22,418,1,485.00,7,1,8,5,1.00,1.00
2024-08-22,514,5,65.00,8,1,8,5,5.00,22.50
2024-08-22,555,1,45.00,2,1,8,5,1.00,1.00
2024-08-22,561,1,20.00,2,1,8,5,1.00,1.00
2024-08-22,284,4,1.50,2,1,8,5,4.00,4.00
2024-08-22,136,1,45.00,7,1,8,5,1.00,1.00
2024-08-23,282,1,5.00,2,1,8,6,1.00,1.50
2024-08-23,17,1,5.00,2,1,8,6,1.00,1.00
2024-08-23,26,2,20.00,2,1,8,6,2.00,2.00
2024-08-24,34,8,2.00,2,1,8,7,8.00,8.00
2024-08-24,37,1,13.00,2,1,8,7,1.00,1.00
2024-08-24,52,2,8.00,2,1,8,7,2.00,2.00
2024-08-24,459,3,1.00,10,1,8,7,3.50,6.60
2024-08-24,251,2,110.00,3,1,8,7,1.50,1.33
2024-08-24,239,4,35.00,3,1,8,7,4.00,4.00
2024-08-24,304,1,18.00,10,1,8,7,1.00,1.00
2024-08-24,319,1,6.00,7,1,8,7,1.50,1.50
2024-08-24,361,1,45.00,7,1,8,7,1.00,1.00
2024-08-24,569,1,25.00,2,1,8,7,1.00,1.33
2024-08-24,574,1,45.00,2,1,8,7,1.00,1.50
2024-08-24,205,8,30.00,2,1,8,7,8.00,5.00
2024-08-24,651,50,18.00,5,1,8,7,50.00,50.00
2024-08-24,582,7,5.00,7,1,8,7,7.00,4.00
2024-08-24,389,9,0.80,7,1,8,7,9.00,9.00
2024-08-25,135,1,25.00,7,1,8,1,1.00,2.00
2024-08-26,156,170,3.00,7,1,8,2,170.00,170.00
2024-08-26,154,10,4.00,7,1,8,2,10.00,10.00
2024-08-26,152,425,2.00,7,1,8,2,425.00,425.00
2024-08-26,153,50,2.00,7,1,8,2,50.00,50.00
2024-08-26,122,10,2.00,7,1,8,2,10.00,10.00
2024-08-26,155,245,7.00,7,1,8,2,245.00,245.00
2024-08-26,124,10,7.00,7,1,8,2,10.00,10.00
2024-08-26,212,65,6.00,2,1,8,2,65.00,65.00
2024-08-26,211,10,4.00,2,1,8,2,10.00,10.00
2024-08-26,209,100,1.00,2,1,8,2,100.00,100.00
2024-08-26,210,15,2.00,2,1,8,2,15.00,15.00
2024-08-26,356,10,1.00,7,1,8,2,10.00,10.00
2024-08-26,354,40,5.00,7,1,8,2,40.00,40.00
2024-08-26,355,35,2.00,7,1,8,2,35.00,35.00
2024-08-26,385,15,1.00,7,1,8,2,15.00,15.00
2024-08-26,386,25,2.00,7,1,8,2,25.00,25.00
2024-08-26,387,50,3.00,7,1,8,2,50.00,50.00
2024-08-26,440,25,30.00,7,1,8,2,25.00,25.00
2024-08-26,435,50,63.00,7,1,8,2,50.00,50.00
2024-08-26,441,20,4.00,7,1,8,2,20.00,20.00
2024-08-26,438,20,2.00,7,1,8,2,20.00,20.00
2024-08-26,439,15,3.00,7,1,8,2,15.00,15.00
2024-08-26,442,60,8.00,7,1,8,2,60.00,60.00
2024-08-26,468,20,27.00,8,1,8,2,20.00,20.00
2024-08-26,469,100,61.00,8,1,8,2,57.50,43.33
2024-08-26,467,165,17.50,8,1,8,2,165.00,165.00
2024-08-26,469,15,43.00,8,1,8,2,57.50,43.33
2024-08-26,570,120,6.00,2,1,8,2,120.00,120.00
2024-08-26,565,270,6.00,2,1,8,2,270.00,270.00
2024-08-26,575,5,7.00,2,1,8,2,5.00,5.00
2024-08-26,630,50,44.00,5,1,8,2,50.00,50.00
2024-08-26,631,10,63.00,5,1,8,2,10.00,10.00
2024-08-26,632,45,181.00,5,1,8,2,45.00,45.00
2024-08-26,191,2,70.00,7,1,8,2,2.00,1.50
2024-08-26,216,1,55.00,7,1,8,2,1.00,1.00
2024-08-27,105,1,75.00,7,1,8,3,1.00,1.00
2024-08-27,270,1,120.00,7,1,8,3,1.00,1.00
2024-08-27,459,1,1.00,10,1,8,3,2.67,2.80
2024-08-27,652,1,20.00,5,1,8,3,1.00,1.00
2024-08-27,649,1,25.00,5,1,8,3,1.00,1.00
2024-08-27,657,1,16.00,5,1,8,3,1.00,1.00
2024-08-27,141,50,1.00,7,1,8,3,50.00,50.00
2024-08-28,207,1,50.00,2,1,8,4,1.00,1.00
2024-08-28,260,2,180.00,3,1,8,4,1.50,1.33
2024-08-28,203,1,20.00,2,1,8,4,1.00,1.00
2024-08-29,146,1,50.00,7,1,8,5,1.00,1.00
2024-08-29,16,2,5.00,2,1,8,5,2.00,2.00
2024-08-29,206,1,35.00,2,1,8,5,1.00,1.00
2024-08-29,26,3,20.00,2,1,8,5,2.50,2.50
2024-08-29,195,14,7.50,7,1,8,5,14.00,6.67
2024-08-30,252,10,165.00,3,1,8,6,10.00,10.00
2024-08-30,163,2,20.00,7,1,8,6,2.00,1.67
2024-08-30,417,2,4.50,7,1,8,6,2.00,2.00
2024-08-30,141,50,1.00,7,1,8,6,50.00,50.00
2024-08-30,590,2,50.00,5,1,8,6,2.00,2.00
2024-08-31,232,1,30.00,7,1,8,7,1.00,1.00
2024-08-31,49,9,2.50,2,1,8,7,9.00,7.00
2024-08-31,186,7,2.50,7,1,8,7,7.00,4.50
2024-08-31,416,2,3.00,7,1,8,7,2.00,2.00
2024-08-31,129,4,1.00,7,1,8,7,4.00,4.00
2024-09-01,530,5,4.00,2,1,9,1,5.00,5.00
2024-09-01,10,3,3.00,2,1,9,1,3.00,3.00
2024-09-02,103,1,45.00,8,1,9,2,1.00,1.00
2024-09-03,335,1,4.00,7,1,9,3,1.00,1.00
2024-09-04,125,4,8.00,7,1,9,4,4.00,4.00
2024-09-04,587,10,8.00,7,1,9,4,10.00,10.00
2024-09-04,16,3,5.00,2,1,9,4,2.50,2.50
2024-09-05,48,1,64.99,2,1,9,5,1.00,1.00
2024-09-05,639,1,95.00,5,1,9,5,1.00,1.00
2024-09-05,637,2,43.00,5,1,9,5,2.00,2.00
2024-09-05,465,15,290.00,8,1,9,5,15.00,15.00
2024-09-05,464,21,365.00,8,1,9,5,21.00,21.00
2024-09-05,105,1,75.00,7,1,9,5,1.00,1.00
2024-09-05,459,2,1.50,10,1,9,5,2.00,2.67
