product_id,selling_date,stock_quantity,current_quantity,buying_price,selling_price,sold_quantity,days_since_last_purchase,margin
639,"2023-05-11 00:00:00",40,8,82.8,90,16,760,7.2
613,"2023-05-11 00:00:00",30,8,25.76,28,7,760,2.24
459,"2023-05-11 00:00:00",170,29,1.472,1.6,19,760,0.128
215,"2023-05-11 00:00:00",20,4,41.4,45,7,760,3.6
26,"2023-05-11 00:00:00",135,22,18.4,20,8,760,1.6
312,"2023-05-12 00:00:00",75,20,1.84,2,17,760,0.16
188,"2023-05-12 00:00:00",70,4,13.8,15,12,760,1.2
166,"2023-05-12 00:00:00",40,4,4.6,5,16,760,0.4
330,"2023-05-12 00:00:00",95,17,16.56,18,7,760,1.44
49,"2023-05-12 00:00:00",130,16,2.3,2.5,5,760,0.2
369,"2023-05-12 00:00:00",25,8,64.4,70,2,760,5.6
403,"2023-05-12 00:00:00",45,3,4.6,5,7,760,0.4
555,"2023-05-12 00:00:00",65,17,184,200,13,760,16
202,"2023-05-12 00:00:00",90,12,18.4,20,2,760,1.6
203,"2023-05-12 00:00:00",70,20,18.4,20,15,760,1.6
202,"2023-05-12 00:00:00",90,12,18.4,20,18,760,1.6
514,"2023-05-12 00:00:00",20,18,59.8,65,1,760,5.2
407,"2023-05-12 00:00:00",20,9,13.8,15,9,760,1.2
377,"2023-05-13 00:00:00",110,15,0.368,0.4,16,760,0.032
460,"2023-05-13 00:00:00",115,19,3.22,3.5,1,760,0.28
383,"2023-05-13 00:00:00",50,18,41.4,45,11,760,3.6
423,"2023-05-13 00:00:00",65,23,13.8,15,1,760,1.2
141,"2023-05-13 00:00:00",115,25,0.92,1,2,760,0.08
482,"2023-05-13 00:00:00",15,0,13.34,14.5,17,760,1.16
336,"2023-05-13 00:00:00",25,1,5.52,6,12,760,0.48
124,"2023-05-13 00:00:00",20,6,6.44,7,11,760,0.56
563,"2023-05-13 00:00:00",20,7,15.64,17,5,760,1.36
424,"2023-05-13 00:00:00",110,25,29.44,32,16,760,2.56
6,"2023-05-13 00:00:00",85,20,69.92,76,9,760,6.08
154,"2023-05-13 00:00:00",20,7,3.68,4,11,760,0.32
460,"2023-05-14 00:00:00",115,19,3.22,3.5,5,760,0.28
31,"2023-05-14 00:00:00",75,31,138,150,1,760,12
197,"2023-05-14 00:00:00",155,35,26.68,29,17,760,2.32
165,"2023-05-14 00:00:00",40,6,4.6,5,1,760,0.4
50,"2023-05-14 00:00:00",105,25,10.12,11,7,760,0.88
218,"2023-05-14 00:00:00",10,0,5106,5550,7,760,444
178,"2023-05-14 00:00:00",45,12,207,225,5,760,18
176,"2023-05-14 00:00:00",70,17,46,50,2,760,4
29,"2023-05-14 00:00:00",105,21,151.8,165,17,760,13.2
255,"2023-05-14 00:00:00",45,12,276,300,1,760,24
316,"2023-05-14 00:00:00",60,22,1.38,1.5,4,760,0.12
4,"2023-05-15 00:00:00",110,28,16.56,18,2,760,1.44
50,"2023-05-15 00:00:00",105,25,10.12,11,14,760,0.88
374,"2023-05-15 00:00:00",15,2,13.8,15,8,760,1.2
357,"2023-05-15 00:00:00",70,9,4.6,5,8,760,0.4
261,"2023-05-15 00:00:00",120,29,552,600,19,760,48
208,"2023-05-15 00:00:00",110,15,67.16,73,13,760,5.84
288,"2023-05-15 00:00:00",100,15,16.56,18,13,760,1.44
265,"2023-05-15 00:00:00",30,1,184,200,19,760,16
197,"2023-05-15 00:00:00",155,35,26.68,29,19,760,2.32
71,"2023-05-15 00:00:00",25,6,55.2,60,13,760,4.8
538,"2023-05-16 00:00:00",40,4,9.2,10,5,760,0.8
104,"2023-05-16 00:00:00",90,13,55.2,60,11,760,4.8
8,"2023-05-16 00:00:00",65,15,230,250,16,760,20
59,"2023-05-16 00:00:00",110,17,2.024,2.2,2,760,0.176
427,"2023-05-16 00:00:00",180,42,8.28,9,12,760,0.72
493,"2023-05-16 00:00:00",55,28,14.72,16,12,760,1.28
57,"2023-05-16 00:00:00",100,18,41.4,45,18,760,3.6
653,"2023-05-17 00:00:00",25,5,18.4,20,7,760,1.6
527,"2023-05-17 00:00:00",80,17,59.8,65,2,760,5.2
547,"2023-05-17 00:00:00",45,9,4.6,5,12,760,0.4
412,"2023-05-17 00:00:00",125,21,1.38,1.5,6,760,0.12
322,"2023-05-17 00:00:00",25,4,1.84,2,6,760,0.16
41,"2023-05-17 00:00:00",150,32,2.3,2.5,2,760,0.2
375,"2023-05-17 00:00:00",0,0,16.56,18,2,760,1.44
537,"2023-05-17 00:00:00",105,25,14.72,16,7,760,1.28
61,"2023-05-18 00:00:00",175,25,3.68,4,6,760,0.32
287,"2023-05-18 00:00:00",145,30,16.56,18,13,760,1.44
523,"2023-05-18 00:00:00",15,6,12.88,14,9,760,1.12
163,"2023-05-18 00:00:00",105,16,18.4,20,2,760,1.6
410,"2023-05-18 00:00:00",30,2,92,100,14,760,8
12,"2023-05-18 00:00:00",160,34,7.36,8,2,760,0.64
24,"2023-05-19 00:00:00",60,20,18.4,20,7,760,1.6
57,"2023-05-19 00:00:00",100,18,41.4,45,9,760,3.6
617,"2023-05-19 00:00:00",140,30,1.84,2,5,760,0.16
41,"2023-05-19 00:00:00",150,32,2.3,2.5,6,760,0.2
242,"2023-05-19 00:00:00",30,2,1.242,1.35,9,760,0.108
259,"2023-05-19 00:00:00",155,39,119.6,130,5,760,10.4
249,"2023-05-19 00:00:00",95,17,1324.8,1440,8,760,115.2
333,"2023-05-19 00:00:00",45,24,1.84,2,9,760,0.16
52,"2023-05-19 00:00:00",125,35,7.36,8,6,760,0.64
179,"2023-05-19 00:00:00",80,14,7.36,8,2,760,0.64
319,"2023-05-19 00:00:00",120,24,7.36,8,9,760,0.64
52,"2023-05-19 00:00:00",125,35,7.36,8,6,760,0.64
321,"2023-05-19 00:00:00",110,22,1.84,2,11,760,0.16
15,"2023-05-20 00:00:00",110,15,4.6,5,14,760,0.4
198,"2023-05-20 00:00:00",175,23,0.368,0.4,8,760,0.032
520,"2023-05-20 00:00:00",150,15,0.92,1,5,760,0.08
33,"2023-05-20 00:00:00",60,18,0.92,1,16,760,0.08
421,"2023-05-20 00:00:00",165,38,3.22,3.5,2,760,0.28
45,"2023-05-20 00:00:00",170,40,1.84,2,17,760,0.16
585,"2023-05-20 00:00:00",65,16,13.8,15,15,760,1.2
324,"2023-05-20 00:00:00",15,9,32.2,35,1,760,2.8
448,"2023-05-20 00:00:00",80,23,6.44,7,1,760,0.56
319,"2023-05-20 00:00:00",120,24,7.36,8,15,760,0.64
221,"2023-05-21 00:00:00",25,7,12.88,14,1,760,1.12
190,"2023-05-21 00:00:00",120,22,59.8,65,2,760,5.2
400,"2023-05-21 00:00:00",35,14,18.4,20,12,760,1.6
372,"2023-05-21 00:00:00",105,15,36.8,40,5,760,3.2
164,"2023-05-21 00:00:00",140,29,2.76,3,5,760,0.24
163,"2023-05-21 00:00:00",105,16,18.4,20,12,760,1.6
310,"2023-05-21 00:00:00",65,17,7.36,8,6,760,0.64
193,"2023-05-21 00:00:00",175,47,3.22,3.5,16,760,0.28
190,"2023-05-21 00:00:00",120,22,59.8,65,15,760,5.2
457,"2023-05-21 00:00:00",20,2,92,100,6,760,8
8,"2023-05-21 00:00:00",65,15,230,250,2,760,20
196,"2023-05-21 00:00:00",165,42,16.56,18,12,760,1.44
524,"2023-05-22 00:00:00",25,0,4.14,4.5,12,760,0.36
192,"2023-05-22 00:00:00",215,37,4.6,5,6,760,0.4
447,"2023-05-22 00:00:00",70,9,1.84,2,11,760,0.16
12,"2023-05-22 00:00:00",160,34,7.36,8,19,760,0.64
582,"2023-05-22 00:00:00",45,7,4.6,5,3,760,0.4
108,"2023-05-22 00:00:00",130,34,28.704,31.2,1,760,2.496
175,"2023-05-22 00:00:00",50,20,3.22,3.5,2,760,0.28
47,"2023-05-22 00:00:00",75,13,11.04,12,11,760,0.96
321,"2023-05-23 00:00:00",110,22,1.84,2,18,760,0.16
69,"2023-05-23 00:00:00",95,26,14.72,16,5,760,1.28
647,"2023-05-23 00:00:00",15,9,23,25,5,760,2
584,"2023-05-23 00:00:00",55,16,5.52,6,1,760,0.48
260,"2023-05-23 00:00:00",85,12,165.6,180,2,760,14.4
192,"2023-05-23 00:00:00",215,37,4.6,5,16,760,0.4
420,"2023-05-23 00:00:00",110,34,5.06,5.5,1,760,0.44
536,"2023-05-23 00:00:00",45,11,69,75,5,760,6
586,"2023-05-24 00:00:00",70,12,13.8,15,15,760,1.2
47,"2023-05-24 00:00:00",75,13,11.04,12,13,760,0.96
367,"2023-05-24 00:00:00",35,7,46,50,12,760,4
259,"2023-05-24 00:00:00",155,39,119.6,130,4,760,10.4
279,"2023-05-25 00:00:00",35,9,2.9272727272727,3.1818181818182,13,760,0.25454545454545
31,"2023-05-25 00:00:00",75,31,138,150,2,760,12
530,"2023-05-25 00:00:00",145,25,3.68,4,1,760,0.32
96,"2023-05-25 00:00:00",85,31,16.376,17.8,16,760,1.424
501,"2023-05-25 00:00:00",30,9,49.68,54,19,760,4.32
617,"2023-05-25 00:00:00",140,30,1.84,2,19,760,0.16
144,"2023-05-25 00:00:00",25,3,18.4,20,14,760,1.6
61,"2023-05-25 00:00:00",175,25,3.68,4,5,760,0.32
307,"2023-05-25 00:00:00",50,11,82.8,90,9,760,7.2
331,"2023-05-25 00:00:00",60,26,13.8,15,4,760,1.2
603,"2023-05-25 00:00:00",10,1,87.4,95,5,760,7.6
318,"2023-05-26 00:00:00",90,32,4.6,5,1,760,0.4
530,"2023-05-26 00:00:00",145,25,3.68,4,13,760,0.32
26,"2023-05-26 00:00:00",135,22,18.4,20,11,760,1.6
657,"2023-05-26 00:00:00",60,12,16.56,18,1,760,1.44
204,"2023-05-26 00:00:00",25,7,1275.12,1386,1,760,110.88
378,"2023-05-26 00:00:00",30,0,27.6,30,17,760,2.4
372,"2023-05-26 00:00:00",105,15,36.8,40,4,760,3.2
4,"2023-05-26 00:00:00",110,28,16.56,18,19,760,1.44
433,"2023-05-26 00:00:00",80,17,50.6,55,8,760,4.4
194,"2023-05-27 00:00:00",160,25,6.9,7.5,17,760,0.6
433,"2023-05-27 00:00:00",80,17,50.6,55,17,760,4.4
617,"2023-05-27 00:00:00",140,30,1.84,2,5,760,0.16
287,"2023-05-27 00:00:00",145,30,16.56,18,8,760,1.44
291,"2023-05-27 00:00:00",65,5,11.04,12,5,760,0.96
116,"2023-05-27 00:00:00",105,13,13.8,15,17,760,1.2
191,"2023-05-27 00:00:00",140,46,64.4,70,15,760,5.6
41,"2023-05-27 00:00:00",150,32,2.3,2.5,2,760,0.2
425,"2023-05-27 00:00:00",100,22,50.6,55,4,760,4.4
200,"2023-05-27 00:00:00",80,15,98.44,107,9,760,8.56
388,"2023-05-27 00:00:00",45,14,1.84,2,4,760,0.16
534,"2023-05-27 00:00:00",90,15,16.56,18,4,760,1.44
450,"2023-05-27 00:00:00",45,9,18.4,20,18,760,1.6
255,"2023-05-27 00:00:00",45,12,276,300,3,760,24
33,"2023-05-27 00:00:00",60,18,0.92,1,1,760,0.08
543,"2023-05-28 00:00:00",100,19,9.2,10,12,760,0.8
105,"2023-05-28 00:00:00",110,27,64.4,70,7,760,5.6
573,"2023-05-28 00:00:00",35,9,13.8,15,2,760,1.2
429,"2023-05-28 00:00:00",145,31,9.2,10,12,760,0.8
36,"2023-05-28 00:00:00",45,11,2.76,3,2,760,0.24
203,"2023-05-28 00:00:00",70,20,18.4,20,1,760,1.6
617,"2023-05-28 00:00:00",140,30,1.84,2,8,760,0.16
176,"2023-05-28 00:00:00",70,17,46,50,1,760,4
391,"2023-05-28 00:00:00",50,3,5.52,6,16,760,0.48
57,"2023-05-28 00:00:00",100,18,41.4,45,15,760,3.6
628,"2023-05-29 00:00:00",15,9,818.8,890,1,760,71.2
54,"2023-05-29 00:00:00",100,33,9.2,10,5,760,0.8
15,"2023-05-29 00:00:00",110,15,4.6,5,18,760,0.4
619,"2023-05-29 00:00:00",45,8,78.2,85,9,760,6.8
31,"2023-05-29 00:00:00",75,31,138,150,13,760,12
353,"2023-05-29 00:00:00",35,0,53.36,58,12,760,4.64
430,"2023-05-29 00:00:00",95,17,8.28,9,13,760,0.72
231,"2023-05-29 00:00:00",135,35,0.92,1,1,760,0.08
287,"2023-05-29 00:00:00",145,30,16.56,18,2,760,1.44
521,"2023-05-29 00:00:00",110,7,1.84,2,14,760,0.16
130,"2023-05-29 00:00:00",60,3,23,25,15,760,2
534,"2023-05-29 00:00:00",90,15,16.56,18,6,760,1.44
474,"2023-05-29 00:00:00",30,7,32.2,35,18,760,2.8
630,"2023-05-29 00:00:00",20,0,40.48,44,14,760,3.52
428,"2023-05-30 00:00:00",180,35,6.44,7,4,760,0.56
145,"2023-05-30 00:00:00",15,0,59.8,65,11,760,5.2
203,"2023-05-30 00:00:00",70,20,18.4,20,4,760,1.6
514,"2023-05-30 00:00:00",20,18,59.8,65,1,760,5.2
308,"2023-05-30 00:00:00",65,15,2.76,3,2,760,0.24
179,"2023-05-30 00:00:00",80,14,7.36,8,14,760,0.64
49,"2023-05-30 00:00:00",130,16,2.3,2.5,5,760,0.2
52,"2023-05-30 00:00:00",125,35,7.36,8,6,760,0.64
113,"2023-05-30 00:00:00",30,3,0.77280077280077,0.84000084000084,15,760,0.067200067200067
372,"2023-05-30 00:00:00",105,15,36.8,40,6,760,3.2
185,"2023-05-30 00:00:00",110,21,4.6,5,2,760,0.4
206,"2023-05-30 00:00:00",15,8,32.2,35,2,760,2.8
372,"2023-05-31 00:00:00",105,15,36.8,40,11,760,3.2
19,"2023-05-31 00:00:00",80,18,12.88,14,2,760,1.12
193,"2023-05-31 00:00:00",175,47,3.22,3.5,11,760,0.28
121,"2023-05-31 00:00:00",20,2,230,250,19,760,20
99,"2023-06-01 00:00:00",30,6,138,150,18,760,12
347,"2023-06-01 00:00:00",70,21,6.44,7,18,760,0.56
503,"2023-06-01 00:00:00",25,4,14.26,15.5,16,760,1.24
432,"2023-06-01 00:00:00",65,11,25.76,28,1,760,2.24
427,"2023-06-01 00:00:00",180,42,8.28,9,3,760,0.72
302,"2023-06-01 00:00:00",80,17,36.8,40,13,760,3.2
638,"2023-06-01 00:00:00",20,4,18.4,20,17,760,1.6
45,"2023-06-01 00:00:00",170,40,1.84,2,1,760,0.16
422,"2023-06-01 00:00:00",110,10,5.52,6,17,760,0.48
325,"2023-06-01 00:00:00",25,9,16.56,18,1,760,1.44
264,"2023-06-01 00:00:00",45,17,41.4,45,17,760,3.6
112,"2023-06-01 00:00:00",35,7,368,400,18,760,32
632,"2023-06-01 00:00:00",30,9,166.52,181,13,760,14.48
534,"2023-06-02 00:00:00",90,15,16.56,18,12,760,1.44
1,"2023-06-02 00:00:00",105,31,32.2,35,7,760,2.8
431,"2023-06-02 00:00:00",45,7,8.28,9,9,760,0.72
304,"2023-06-02 00:00:00",100,34,18.4,20,19,760,1.6
377,"2023-06-02 00:00:00",110,15,0.368,0.4,6,760,0.032
23,"2023-06-02 00:00:00",125,32,11.04,12,1,760,0.96
343,"2023-06-02 00:00:00",25,10,276,300,12,760,24
167,"2023-06-02 00:00:00",75,16,11.5,12.5,6,760,1
12,"2023-06-02 00:00:00",160,34,7.36,8,15,760,0.64
240,"2023-06-02 00:00:00",30,7,41.4,45,19,760,3.6
96,"2023-06-03 00:00:00",85,31,16.376,17.8,2,760,1.424
454,"2023-06-03 00:00:00",60,25,9.2,10,3,760,0.8
163,"2023-06-03 00:00:00",105,16,18.4,20,11,760,1.6
159,"2023-06-03 00:00:00",30,0,9.2,10,5,760,0.8
377,"2023-06-03 00:00:00",110,15,0.368,0.4,19,760,0.032
330,"2023-06-03 00:00:00",95,17,16.56,18,8,760,1.44
191,"2023-06-03 00:00:00",140,46,64.4,70,1,760,5.6
259,"2023-06-03 00:00:00",155,39,119.6,130,11,760,10.4
201,"2023-06-03 00:00:00",75,22,154.56,168,19,760,13.44
111,"2023-06-03 00:00:00",45,5,23,25,15,760,2
413,"2023-06-03 00:00:00",130,25,0.736,0.8,14,760,0.064
573,"2023-06-03 00:00:00",35,9,13.8,15,2,760,1.2
92,"2023-06-04 00:00:00",110,25,4.6,5,16,760,0.4
528,"2023-06-04 00:00:00",130,30,4.6,5,8,760,0.4
319,"2023-06-04 00:00:00",120,24,7.36,8,13,760,0.64
239,"2023-06-04 00:00:00",10,1,32.2,35,4,760,2.8
302,"2023-06-04 00:00:00",80,17,36.8,40,14,760,3.2
360,"2023-06-04 00:00:00",35,14,5.52,6,2,760,0.48
173,"2023-06-04 00:00:00",80,22,8.28,9,12,760,0.72
507,"2023-06-04 00:00:00",20,8,78.2,85,7,760,6.8
179,"2023-06-04 00:00:00",80,14,7.36,8,17,760,0.64
535,"2023-06-04 00:00:00",100,27,46,50,2,760,4
449,"2023-06-04 00:00:00",40,2,13.8,15,14,760,1.2
52,"2023-06-04 00:00:00",125,35,7.36,8,2,760,0.64
4,"2023-06-04 00:00:00",110,28,16.56,18,2,760,1.44
268,"2023-06-04 00:00:00",100,21,36.8,40,3,760,3.2
548,"2023-06-04 00:00:00",45,11,7.36,8,13,760,0.64
535,"2023-06-04 00:00:00",100,27,46,50,15,760,4
83,"2023-06-04 00:00:00",55,12,9.2,10,11,760,0.8
432,"2023-06-04 00:00:00",65,11,25.76,28,18,760,2.24
499,"2023-06-05 00:00:00",25,7,103.04,112,3,760,8.96
359,"2023-06-05 00:00:00",45,6,27.6,30,16,760,2.4
54,"2023-06-05 00:00:00",100,33,9.2,10,12,760,0.8
90,"2023-06-05 00:00:00",55,25,1.84,2,18,760,0.16
607,"2023-06-05 00:00:00",20,6,32.2,35,9,760,2.8
96,"2023-06-05 00:00:00",85,31,16.376,17.8,9,760,1.424
543,"2023-06-05 00:00:00",100,19,9.2,10,2,760,0.8
270,"2023-06-05 00:00:00",120,28,96.6,105,8,760,8.4
409,"2023-06-05 00:00:00",40,7,18.4,20,6,760,1.6
232,"2023-06-05 00:00:00",85,18,27.6,30,16,760,2.4
51,"2023-06-05 00:00:00",190,54,3.68,4,4,760,0.32
44,"2023-06-06 00:00:00",155,39,1.38,1.5,11,760,0.12
422,"2023-06-06 00:00:00",110,10,5.52,6,11,760,0.48
201,"2023-06-06 00:00:00",75,22,154.56,168,16,760,13.44
34,"2023-06-06 00:00:00",90,28,1.84,2,17,760,0.16
259,"2023-06-06 00:00:00",155,39,119.6,130,18,760,10.4
185,"2023-06-07 00:00:00",110,21,4.6,5,9,760,0.4
222,"2023-06-07 00:00:00",25,10,7.36,8,14,760,0.64
95,"2023-06-07 00:00:00",90,21,23,25,7,760,2
646,"2023-06-07 00:00:00",80,18,16.56,18,5,760,1.44
431,"2023-06-07 00:00:00",45,7,8.28,9,15,760,0.72
129,"2023-06-07 00:00:00",60,18,0.92,1,14,760,0.08
91,"2023-06-07 00:00:00",65,13,1.84,2,6,760,0.16
195,"2023-06-07 00:00:00",110,21,18.4,20,12,760,1.6
32,"2023-06-07 00:00:00",95,36,11.04,12,16,760,0.96
519,"2023-06-07 00:00:00",125,16,0.368,0.4,16,760,0.032
394,"2023-06-08 00:00:00",30,8,1.84,2,3,760,0.16
307,"2023-06-08 00:00:00",50,11,82.8,90,18,760,7.2
370,"2023-06-08 00:00:00",50,8,41.4,45,19,760,3.6
506,"2023-06-08 00:00:00",35,4,85.56,93,13,760,7.44
422,"2023-06-08 00:00:00",110,10,5.52,6,14,760,0.48
232,"2023-06-08 00:00:00",85,18,27.6,30,5,760,2.4
169,"2023-06-09 00:00:00",65,5,2.76,3,18,760,0.24
106,"2023-06-09 00:00:00",125,32,110.4,120,12,760,9.6
287,"2023-06-09 00:00:00",145,30,16.56,18,12,760,1.44
419,"2023-06-09 00:00:00",95,26,87.4,95,13,760,7.6
106,"2023-06-09 00:00:00",125,32,110.4,120,8,760,9.6
519,"2023-06-09 00:00:00",125,16,0.368,0.4,2,760,0.032
334,"2023-06-09 00:00:00",110,29,1.84,2,7,760,0.16
372,"2023-06-09 00:00:00",105,15,36.8,40,6,760,3.2
430,"2023-06-09 00:00:00",95,17,8.28,9,13,760,0.72
225,"2023-06-09 00:00:00",45,15,41.4,45,15,760,3.6
207,"2023-06-10 00:00:00",100,26,61.64,67,8,760,5.36
328,"2023-06-10 00:00:00",40,12,1.38,1.5,2,760,0.12
424,"2023-06-10 00:00:00",110,25,29.44,32,11,760,2.56
496,"2023-06-10 00:00:00",50,21,18.4,20,1,760,1.6
303,"2023-06-10 00:00:00",50,18,55.2,60,6,760,4.8
266,"2023-06-10 00:00:00",25,3,55.2,60,18,760,4.8
483,"2023-06-11 00:00:00",45,17,25.76,28,7,760,2.24
402,"2023-06-11 00:00:00",60,9,4.6,5,9,760,0.4
461,"2023-06-11 00:00:00",120,26,1.196,1.3,9,760,0.104
29,"2023-06-11 00:00:00",105,21,151.8,165,1,760,13.2
331,"2023-06-11 00:00:00",60,26,13.8,15,1,760,1.2
313,"2023-06-11 00:00:00",25,4,1.84,2,2,760,0.16
162,"2023-06-11 00:00:00",110,32,13.8,15,2,760,1.2
52,"2023-06-11 00:00:00",125,35,7.36,8,18,760,0.64
642,"2023-06-11 00:00:00",25,5,239.2,260,15,760,20.8
462,"2023-06-12 00:00:00",90,23,4.6,5,3,760,0.4
193,"2023-06-12 00:00:00",175,47,3.22,3.5,1,760,0.28
247,"2023-06-12 00:00:00",40,9,7.82,8.5,4,760,0.68
3,"2023-06-12 00:00:00",110,47,23,25,2,760,2
401,"2023-06-13 00:00:00",35,3,3.68,4,6,760,0.32
142,"2023-06-13 00:00:00",65,17,0.92,1,1,760,0.08
6,"2023-06-13 00:00:00",85,20,69.92,76,15,760,6.08
194,"2023-06-13 00:00:00",160,25,6.9,7.5,13,760,0.6
2,"2023-06-13 00:00:00",115,37,18.4,20,17,760,1.6
433,"2023-06-13 00:00:00",80,17,50.6,55,1,760,4.4
233,"2023-06-14 00:00:00",120,13,27.6,30,18,760,2.4
541,"2023-06-14 00:00:00",85,9,11.04,12,1,760,0.96
347,"2023-06-14 00:00:00",70,21,6.44,7,2,760,0.56
123,"2023-06-14 00:00:00",20,8,6.44,7,16,760,0.56
389,"2023-06-14 00:00:00",65,21,0.736,0.8,4,760,0.064
542,"2023-06-14 00:00:00",55,17,13.8,15,2,760,1.2
40,"2023-06-14 00:00:00",10,0,41.4,45,16,760,3.6
63,"2023-06-14 00:00:00",95,24,5.06184,5.502,1,760,0.44016
500,"2023-06-14 00:00:00",20,2,37.72,41,13,760,3.28
46,"2023-06-14 00:00:00",130,36,3.68,4,15,760,0.32
421,"2023-06-14 00:00:00",165,38,3.22,3.5,2,760,0.28
165,"2023-06-15 00:00:00",40,6,4.6,5,13,760,0.4
45,"2023-06-15 00:00:00",170,40,1.84,2,13,760,0.16
292,"2023-06-15 00:00:00",25,6,230,250,4,760,20
473,"2023-06-15 00:00:00",20,11,62.56,68,8,760,5.44
37,"2023-06-15 00:00:00",60,13,11.96,13,2,760,1.04
435,"2023-06-15 00:00:00",25,9,57.96,63,9,760,5.04
145,"2023-06-15 00:00:00",15,0,59.8,65,5,760,5.2
186,"2023-06-15 00:00:00",175,47,2.3,2.5,12,760,0.2
302,"2023-06-16 00:00:00",80,17,36.8,40,13,760,3.2
333,"2023-06-16 00:00:00",45,24,1.84,2,1,760,0.16
593,"2023-06-16 00:00:00",25,5,41.4,45,18,760,3.6
202,"2023-06-16 00:00:00",90,12,18.4,20,15,760,1.6
448,"2023-06-16 00:00:00",80,23,6.44,7,19,760,0.56
505,"2023-06-16 00:00:00",25,7,35.88,39,2,760,3.12
200,"2023-06-16 00:00:00",80,15,98.44,107,8,760,8.56
35,"2023-06-16 00:00:00",60,16,0.92,1,9,760,0.08
634,"2023-06-16 00:00:00",25,3,9.66,10.5,19,760,0.84
151,"2023-06-16 00:00:00",25,0,41.4,45,16,760,3.6
140,"2023-06-17 00:00:00",105,40,0.736,0.8,7,760,0.064
42,"2023-06-17 00:00:00",200,51,1.2266666666667,1.3333333333333,14,760,0.10666666666667
593,"2023-06-17 00:00:00",25,5,41.4,45,2,760,3.6
301,"2023-06-17 00:00:00",65,12,23,25,18,760,2
94,"2023-06-17 00:00:00",115,37,11.96,13,3,760,1.04
56,"2023-06-17 00:00:00",55,13,13.8,15,19,760,1.2
304,"2023-06-17 00:00:00",100,34,18.4,20,16,760,1.6
450,"2023-06-18 00:00:00",45,9,18.4,20,9,760,1.6
17,"2023-06-18 00:00:00",115,31,4.6,5,1,760,0.4
164,"2023-06-18 00:00:00",140,29,2.76,3,13,760,0.24
193,"2023-06-18 00:00:00",175,47,3.22,3.5,13,760,0.28
202,"2023-06-18 00:00:00",90,12,18.4,20,4,760,1.6
319,"2023-06-18 00:00:00",120,24,7.36,8,13,760,0.64
184,"2023-06-18 00:00:00",135,35,73.6,80,12,760,6.4
179,"2023-06-18 00:00:00",80,14,7.36,8,14,760,0.64
534,"2023-06-18 00:00:00",90,15,16.56,18,18,760,1.44
177,"2023-06-18 00:00:00",120,35,13.8,15,12,760,1.2
59,"2023-06-18 00:00:00",110,17,2.024,2.2,6,760,0.176
606,"2023-06-18 00:00:00",10,8,50.6,55,2,760,4.4
125,"2023-06-19 00:00:00",30,6,7.36,8,14,760,0.64
175,"2023-06-19 00:00:00",50,20,3.22,3.5,3,760,0.28
384,"2023-06-19 00:00:00",70,20,0.138,0.15,16,760,0.012
177,"2023-06-19 00:00:00",120,35,13.8,15,8,760,1.2
46,"2023-06-19 00:00:00",130,36,3.68,4,2,760,0.32
318,"2023-06-19 00:00:00",90,32,4.6,5,16,760,0.4
178,"2023-06-19 00:00:00",45,12,207,225,4,760,18
618,"2023-06-19 00:00:00",145,12,2.3,2.5,2,760,0.2
406,"2023-06-19 00:00:00",15,10,16.56,18,3,760,1.44
432,"2023-06-20 00:00:00",65,11,25.76,28,7,760,2.24
231,"2023-06-20 00:00:00",135,35,0.92,1,9,760,0.08
575,"2023-06-20 00:00:00",100,26,6.44,7,17,760,0.56
143,"2023-06-20 00:00:00",45,8,6.44,7,5,760,0.56
23,"2023-06-20 00:00:00",125,32,11.04,12,13,760,0.96
65,"2023-06-20 00:00:00",45,10,16.56,18,8,760,1.44
198,"2023-06-20 00:00:00",175,23,0.368,0.4,19,760,0.032
360,"2023-06-20 00:00:00",35,14,5.52,6,12,760,0.48
55,"2023-06-21 00:00:00",90,26,14.72,16,2,760,1.28
25,"2023-06-21 00:00:00",100,24,18.4,20,5,760,1.6
13,"2023-06-21 00:00:00",130,36,11.04,12,12,760,0.96
103,"2023-06-21 00:00:00",60,9,50.6,55,6,760,4.4
251,"2023-06-22 00:00:00",140,24,287.04,312,7,760,24.96
447,"2023-06-22 00:00:00",70,9,1.84,2,14,760,0.16
141,"2023-06-22 00:00:00",115,25,0.92,1,16,760,0.08
70,"2023-06-22 00:00:00",30,9,32.20184,35.002,1,760,2.80016
420,"2023-06-22 00:00:00",110,34,5.06,5.5,6,760,0.44
487,"2023-06-22 00:00:00",40,7,45.08,49,18,760,3.92
116,"2023-06-23 00:00:00",105,13,13.8,15,9,760,1.2
10,"2023-06-23 00:00:00",120,29,2.76,3,2,760,0.24
303,"2023-06-23 00:00:00",50,18,55.2,60,13,760,4.8
93,"2023-06-23 00:00:00",95,29,7.36,8,4,760,0.64
31,"2023-06-23 00:00:00",75,31,138,150,9,760,12
141,"2023-06-23 00:00:00",115,25,0.92,1,5,760,0.08
596,"2023-06-23 00:00:00",30,8,266.8,290,17,760,23.2
258,"2023-06-23 00:00:00",140,41,874,950,1,760,76
187,"2023-06-23 00:00:00",175,33,3.68,4,11,760,0.32
553,"2023-06-23 00:00:00",45,6,25.76,28,19,760,2.24
184,"2023-06-23 00:00:00",135,35,73.6,80,15,760,6.4
17,"2023-06-23 00:00:00",115,31,4.6,5,4,760,0.4
